bookstore,title,link,found_title,author,date,price,rating,num_ratings,num_pages,tokens
2,Lucifer's Legacy,http://www.amazon.com/Lucifers-Legacy-Meaning-Asymmetry-Science/dp/0486491676/ref=sr_1_1?ie=UTF8&qid=1412769894&sr=8-1&keywords=Lucifer%27s+Legacy,Lucifer's Legacy: The Meaning of Asymmetry,Frank Close,2013,,4.2,38,,"[lucifer, legacy, meaning, asymmetry]"
2,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,http://www.amazon.com/Longitude-Genius-Greatest-Scientific-Problem/dp/080271529X/ref=sr_1_1?ie=UTF8&qid=1412764010&sr=8-1&keywords=Longitude%3A+The+True+Story+of+a+Lone+Genius+Who+Solved+the+Greatest+Scientific+Problem+of+His+Time,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,2007,,4.1,NotFound,,"[longitude, true, story, lone, genius, solved, greatest, scientific, problem, time]"
2,The Power of Pussy: How to Get What You Want from Men,http://www.amazon.com/Power-Pussy-Respect-Commitment-Relationship-ebook/dp/B0085YBTEO/ref=sr_1_1?ie=UTF8&qid=1412769921&sr=8-1&keywords=The+Power+of+Pussy%3A+How+to+Get+What+You+Want+from+Men,"The Power of the Pussy - How to Get What You Want From Men: Love, Respect, Commitment and More!: Dating and Relationship Advice for Women",,2014,,4.2,660,,"[power, pussy, get, want, men, love, respect, commitment, dating, relationship, advice, women]"
2,Moondust: In Search of the Men Who Fell to Earth,http://www.amazon.com/Moondust-Search-Men-Fell-Earth/dp/0007155425/ref=sr_1_1?ie=UTF8&qid=1412764074&sr=8-1&keywords=Moondust%3A+In+Search+of+the+Men+Who+Fell+to+Earth,Moondust: In Search of the Men Who Fell to Earth,Andrew Smith,2006,,4.6,,,"[moondust, search, men, fell, earth]"
2,Moondust: In Search of the Men Who Fell to Earth,http://www.amazon.com/Moondust-Search-Men-Fell-Earth/dp/0007155425/ref=sr_1_1?ie=UTF8&qid=1412764085&sr=8-1&keywords=Moondust%3A+In+Search+of+the+Men+Who+Fell+to+Earth,Moondust: In Search of the Men Who Fell to Earth,Andrew Smith,2006,,4.6,NotFound,,"[moondust, search, men, fell, earth]"
2,Man and Machine,http://www.amazon.com/Machine-Man-Vintage-Contemporaries-Original/dp/0307476898/ref=sr_1_1?ie=UTF8&qid=1412764097&sr=8-1&keywords=Man+and+Machine,Machine Man (Vintage Contemporaries Original),Max Barry,2011,,4.4,184,,"[machine, man, vintage, contemporaries, original]"
2,Man and Machine,http://www.amazon.com/Machine-Man-Vintage-Contemporaries-Original/dp/0307476898/ref=sr_1_1?ie=UTF8&qid=1412764115&sr=8-1&keywords=Man+and+Machine,Machine Man (Vintage Contemporaries Original),Max Barry,2011,,4.4,NotFound,,"[machine, man, vintage, contemporaries, original]"
2,Medusa and the Snail,http://www.amazon.com/The-Medusa-Snail-Biology-Watcher/dp/0140243194/ref=sr_1_1?ie=UTF8&qid=1412764136&sr=8-1&keywords=Medusa+and+the+Snail,The Medusa and the Snail: More Notes of a Biology Watcher,Lewis Thomas,1995,,4.4,39,,"[medusa, snail, notes, biology, watcher]"
2,Mind over Matter,http://www.amazon.com/Mind-Over-Matter-Conversations-Cosmos-ebook/dp/B0085TK5EO/ref=sr_1_1?ie=UTF8&qid=1412770000&sr=8-1&keywords=Mind+over+Matter+k.c.+cole,Mind Over Matter: Conversations with the Cosmos,,2004,,2,NotFound,,"[mind, matter, conversations, cosmos]"
2,Mind over Matter,http://www.amazon.com/Mind-Over-Matter-Conversations-Cosmos-ebook/dp/B0085TK5EO/ref=sr_1_1?ie=UTF8&qid=1412770000&sr=8-1&keywords=Mind+over+Matter+k.c.+cole,Mind Over Matter: Conversations with the Cosmos,,2004,,2,NotFound,,"[mind, matter, conversations, cosmos]"
2,The moon: a biography,http://www.amazon.com/The-Moon-Biography-David-Whitehouse/dp/0747264953,The Moon: A Biography,David Whitehouse,2002,,See,NotFound,,"[moon, biography]"
2,The moon: a biography,http://www.amazon.com/The-Moon-Biography-David-Whitehouse/dp/0747264953,The Moon: A Biography,David Whitehouse,2002,,See,NotFound,,"[moon, biography]"
2,Patrick Moore's New Guide to the Planets,http://www.amazon.com/Patrick-MooreS-New-Guide-Planets/dp/B0016WJO4E/ref=sr_1_2?s=books&ie=UTF8&qid=1412770057&sr=1-2&keywords=Patrick+Moore%27s+New+Guide+to+the+Planets,Patrick Moore'S New Guide To The Planets,,1993,,,NotFound,,"[patrick, moore, new, guide, planets]"
2,The Neptune File,http://www.amazon.com/The-Neptune-File-Astronomical-Pioneers/dp/0802713637/ref=sr_1_1?ie=UTF8&qid=1412764255&sr=8-1&keywords=The+Neptune+File,The Neptune File: A Story of Astronomical Rivalry and the Pioneers of Planet Hunting,Tom Standage,2000,,4.1,NotFound,,"[neptune, file, story, astronomical, rivalry, pioneers, planet, hunting]"
2,The New Mathematics,http://www.amazon.com/The-New-Mathematics-Irving-Adler/dp/0381980022,The New Mathematics,Irving Adler,1972,,See,4,,"[new, mathematics]"
2,Planet Quest: The Epic Discovery of Alien Solar Systems,http://www.amazon.com/PLANET-QUEST-Discovery-Alien-Systems/dp/0684832526/ref=sr_1_1?ie=UTF8&qid=1412764356&sr=8-1&keywords=Planet+Quest%3A+The+Epic+Discovery+of+Alien+Solar+Systems,PLANET QUEST: The Epic Discovery of Alien Solar Systems,Ken Croswell,1997,,See,NotFound,,"[planet, quest, epic, discovery, alien, solar, systems]"
2,Present At the Future,http://www.amazon.com/Present-Future-Nanotechnology-Controversial-Conversations/dp/0060732652/ref=sr_1_1?ie=UTF8&qid=1412764389&sr=8-1&keywords=Present+At+the+Future,"Present at the Future: From Evolution to Nanotechnology, Candid and Controversial Conversations on Science and Nature",Ira Flatow,2008,,4.2,8,,"[present, future, evolution, nanotechnology, candid, controversial, conversations, science, nature]"
2,Present At the Future,http://www.amazon.com/Present-Future-Nanotechnology-Controversial-Conversations/dp/0060732652/ref=sr_1_1?ie=UTF8&qid=1412764457&sr=8-1&keywords=Present+At+the+Future,"Present at the Future: From Evolution to Nanotechnology, Candid and Controversial Conversations on Science and Nature",Ira Flatow,2008,,4.2,8,,"[present, future, evolution, nanotechnology, candid, controversial, conversations, science, nature]"
2,Present At the Future,http://www.amazon.com/Present-Future-Nanotechnology-Controversial-Conversations/dp/0060732652/ref=sr_1_1?ie=UTF8&qid=1412764484&sr=8-1&keywords=Present+At+the+Future,"Present at the Future: From Evolution to Nanotechnology, Candid and Controversial Conversations on Science and Nature",Ira Flatow,2008,,4.2,8,,"[present, future, evolution, nanotechnology, candid, controversial, conversations, science, nature]"
2,Stephen Hawking: His Life and Work,http://www.amazon.com/Stephen-Hawking-His-Life-Work/dp/1445844222/ref=sr_1_2?s=books&ie=UTF8&qid=1412770289&sr=1-2&keywords=Stephen+Hawking%3A+His+Life+and+Work,Stephen Hawking - His Life and Work,Kitty Ferguson,2012,,,NotFound,,"[stephen, hawking, life, work]"
2,Quintessence: The Search for Missing Mass In The Universe,http://www.amazon.com/Quintessence-Search-Missing-Mass-Universe/dp/0465037410/ref=sr_1_1?ie=UTF8&qid=1412764521&sr=8-1&keywords=Quintessence%3A+The+Search+for+Missing+Mass+In+The+Universe,Quintessence The Search For Missing Mass In The Universe,Lawrence M. Krauss,2000,,4.4,NotFound,,"[quintessence, search, missing, mass, universe]"
2,Stephen Hawking: His Life and Work,http://www.amazon.com/Stephen-Hawking-His-Life-Work/dp/1445844222/ref=sr_1_2?s=books&ie=UTF8&qid=1412770289&sr=1-2&keywords=Stephen+Hawking%3A+His+Life+and+Work,Stephen Hawking - His Life and Work,Kitty Ferguson,2012,,,NotFound,,"[stephen, hawking, life, work]"
2,The Rivers of Mars,http://www.amazon.com/The-Rivers-Mars-Searching-Origins/dp/1854104950,The Rivers of Mars: Searching for the Cosmic Origins of Life,Piers Bizony,1997,,See,1,,"[rivers, mars, searching, cosmic, origins, life]"
2,Superstrings: A Theory of Everything?,http://www.amazon.com/Superstrings-Search-Theory-Everything-Peat/dp/0809242575/ref=sr_1_1?ie=UTF8&qid=1412764623&sr=8-1&keywords=Superstrings%3A+A+Theory+of+Everything%3F,Superstrings and the Search for the Theory of Everything,F. Peat,1989,,See,NotFound,,"[superstrings, search, theory, everything]"
2,Sci-Phi: Philosophy from Socrates to Schwarzenegger,http://www.amazon.com/Sci-Phi-Philosophy-Schwarzenegger-Mark-Rowlands/dp/0312322364/ref=sr_1_1?ie=UTF8&qid=1412764647&sr=8-1&keywords=Sci-Phi%3A+Philosophy+from+Socrates+to+Schwarzenegger,Sci-Phi: Philosophy from Socrates to Schwarzenegger,Mark Rowlands,2005,,4.8,NotFound,,"[sci-phi, philosophy, socrates, schwarzenegger]"
2,Cosmos,http://www.amazon.com/Cosmos-Carl-Sagan/dp/0345539435/ref=sr_1_1?s=books&ie=UTF8&qid=1412770535&sr=1-1&keywords=Cosmos,Cosmos,Neil deGrasse Tyson(Foreword),2013,,4.5,NotFound,,[cosmos]
2,Space Race,http://www.amazon.com/Space-Race-Between-America-Dominion/dp/0061176281/ref=sr_1_1?ie=UTF8&qid=1412764675&sr=8-1&keywords=Space+Race,Space Race: The Epic Battle Between America and the Soviet Union for Dominion of Space,Deborah Cadbury,2007,,5,21,,"[space, race, epic, battle, america, soviet, union, dominion, space]"
2,Through the Telescope,http://www.amazon.com/Through-Telescope-Castor-Pollux/dp/1312157674/ref=sr_1_2?s=books&ie=UTF8&qid=1412770559&sr=1-2&keywords=Through+the+Telescope,Through the Telescope,Castor Pollux,2014,,,NotFound,,[telescope]
2,The Survival Imperative,http://www.amazon.com/Survival-Imperative-Using-Space-Protect/dp/0765311143/ref=sr_1_2?s=books&ie=UTF8&qid=1412770589&sr=1-2&keywords=The+Survival+Imperative,The Survival Imperative: Using Space to Protect Earth,William E. Burrows,2006,,See,5,,"[survival, imperative, using, space, protect, earth]"
2,The Second Tree,http://www.amazon.com/Second-Tree-Clones-Chimeras-Immortality/dp/B001G7RBZI/ref=sr_1_1?s=books&ie=UTF8&qid=1412770647&sr=1-1&keywords=The+Second+Tree+stem+cells,"The Second Tree: Stem Cells, Clones, Chimeras, and Quests for Immortality",Elaine Dewar,2004,,See,3,,"[second, tree, stem, cells, clones, chimeras, quests, immortality]"
2,"This Explains Everything: Deep, Beautiful, and Elegant Theories of How The World Works",http://www.amazon.com/This-Explains-Everything-Beautiful-Theories/dp/0062230174/ref=sr_1_1?ie=UTF8&qid=1412764759&sr=8-1&keywords=This+Explains+Everything%3A+Deep%2C+Beautiful%2C+and+Elegant+Theories+of+How+The+World+Works,"This Explains Everything: Deep, Beautiful, and Elegant Theories of How the World Works",John Brockman,2013,,3.8,298,,"[explains, everything, deep, beautiful, elegant, theories, world, works]"
2,The Youngest Science,http://www.amazon.com/The-Youngest-Science-Medicine-Watcher-Foundation/dp/0140243275/ref=sr_1_1?ie=UTF8&qid=1412764775&sr=8-1&keywords=The+Youngest+Science,The Youngest Science: Notes of a Medicine-Watcher (Alfred P. Sloan Foundation Series),Lewis Thomas,1995,,4.4,NotFound,,"[youngest, science, notes, medicine-watcher, alfred, sloan, foundation, series]"
2,Virtual Reality,http://www.amazon.com/Virtual-Reality-Howard-Rheingold/dp/0671693638/ref=sr_1_1?s=books&ie=UTF8&qid=1412770667&sr=1-1&keywords=Virtual+Reality,Virtual Reality,Howard Rheingold,1991,,5,3,,"[virtual, reality]"
2,Unexplained Mysteries of the 20th Century,http://www.amazon.com/Unexplained-Mysteries-20th-Century-Janet/dp/0809241137/ref=sr_1_1?ie=UTF8&qid=1412764803&sr=8-1&keywords=Unexplained+Mysteries+of+the+20th+Century,Unexplained Mysteries of the 20th Century,Colin Bord,1990,,3.7,23,,"[unexplained, mysteries, 20th, century]"
2,"Yellow Fever, Black Goddess: The Coevolution of People and Plagues",http://www.amazon.com/Yellow-Fever-Black-Goddess-Coevolution/dp/0201328186/ref=sr_1_1?ie=UTF8&qid=1412764821&sr=8-1&keywords=Yellow+Fever%2C+Black+Goddess%3A+The+Coevolution+of+People+and+Plagues,"Yellow Fever, Black Goddess: The Coevolution Of People And Plagues (Helix Book)",Christopher Wills,1997,,4,10,,"[yellow, fever, black, goddess, coevolution, people, plagues, helix, book]"
3,The Human Touch,http://www.amazon.com/The-Human-Touch-Creation-Universe/dp/0312426283/ref=sr_1_1?ie=UTF8&qid=1412764833&sr=8-1&keywords=The+Human+Touch,The Human Touch: Our Part in the Creation of a Universe,Michael Frayn,2008,,4.4,NotFound,,"[human, touch, part, creation, universe]"
3,In the Beginning,http://www.amazon.com/In-Beginning-Compelling-Evidence-Creation/dp/1878026097/ref=sr_1_1?ie=UTF8&qid=1412764849&sr=8-1&keywords=In+the+Beginning,In the Beginning: Compelling Evidence for Creation and the Flood (8th Edition),Walt Brown,2008,,4.6,137,,"[beginning, compelling, evidence, creation, flood, 8th, edition]"
3,In Search of the Edge of Time,http://www.amazon.com/Search-Edge-Time-Wormholes-Professionals/dp/0140248145/ref=sr_1_1?ie=UTF8&qid=1412764870&sr=8-1&keywords=In+Search+of+the+Edge+of+Time,"In Search of the Edge of Time: Black Holes, White Holes, Wormholes (Practical Resources for the Mental Health Professionals)",John Gribbin,1999,,See,9,,"[search, edge, time, black, holes, white, holes, wormholes, practical, resources, mental, health, professionals]"
3,Ancients and Moderns,http://www.amazon.com/Ancients-Moderns-Washington-University-Studies/dp/0486244148/ref=sr_1_1?s=books&ie=UTF8&qid=1412770759&sr=1-1&keywords=Ancients+and+Moderns+Jones,Ancients and Moderns (Washington University Studies.),Richard Foster Jones,1982,,See,NotFound,,"[ancients, moderns, washington, university, studies]"
3,The Burning House: Unlocking the Mysteries of the Brain,http://www.amazon.com/The-Burning-House-Unlocking-Mysteries/dp/0670849871/ref=sr_1_1?ie=UTF8&qid=1412764911&sr=8-1&keywords=The+Burning+House%3A+Unlocking+the+Mysteries+of+the+Brain,The Burning House : Unlocking the Mysteries of the Brain,Jay INGRAM,1994,,,NotFound,,"[burning, house, unlocking, mysteries, brain]"
3,The Molecule Hunt,http://www.amazon.com/The-Molecule-Hunt-Archaeology-Ancient/dp/1559706112/ref=sr_1_1?ie=UTF8&qid=1412764922&sr=8-1&keywords=The+Molecule+Hunt,The Molecule Hunt: Archaeology and the Search for Ancient DNA,Martin Jones,2002,,See,NotFound,,"[molecule, hunt, archaeology, search, ancient, dna]"
3,At the edge of uncertainty,http://www.amazon.com/At-Edge-Uncertainty-Discoveries-Surprise/dp/1781251274/ref=sr_1_1?s=books&ie=UTF8&qid=1412770778&sr=1-1&keywords=At+the+edge+of+uncertainty,At the Edge of Uncertainty: 11 Discoveries Taking Science by Surprise,,2014,,,,,"[edge, uncertainty, discoveries, taking, science, surprise]"
3,Peace Kills,http://www.amazon.com/Peace-Kills-P-J-ORourke-ebook/dp/B0015KGWH4/ref=sr_1_1?s=books&ie=UTF8&qid=1412770794&sr=1-1&keywords=Peace+Kills,Peace Kills,,2005,,4.1,NotFound,,"[peace, kills]"
3,The Descent of Men,http://www.amazon.com/The-Descent-Man-Charles-Darwin/dp/1500349852/ref=sr_1_1?ie=UTF8&qid=1412764974&sr=8-1&keywords=The+Descent+of+Men,The Descent of Man,Charles Darwin,2014,,1.7,88,,"[descent, man]"
3,Coral a Pessimist in Paradise,http://www.amazon.com/Coral-Pessimist-Paradise-Steve-Jones/dp/0316729388/ref=sr_1_1?ie=UTF8&qid=1412764987&sr=8-1&keywords=Coral+a+Pessimist+in+Paradise,Coral a Pessimist in Paradise,Steve Jones,2007,,4.8,NotFound,,"[coral, pessimist, paradise]"
3,The Language of the Genes,http://www.amazon.com/The-Language-Genes-Steve-Jones/dp/0385474288/ref=sr_1_1?ie=UTF8&qid=1412764998&sr=8-1&keywords=The+Language+of+the+Genes,The Language of Genes,Steve Jones,1995,,4,NotFound,,"[language, genes]"
3,Evolution's Workshop,http://www.amazon.com/Evolutions-Workshop-Edward-J-Larson/dp/0465038115/ref=sr_1_1?ie=UTF8&qid=1412765010&sr=8-1&keywords=Evolution%27s+Workshop,Evolution's Workshop,Edward J. Larson,2002,,4.8,16,,"[evolution, workshop]"
3,The Origin of Humankind,http://www.amazon.com/Origin-Humankind-Science-Masters-Series/dp/0465053130/ref=sr_1_1?ie=UTF8&qid=1412765023&sr=8-1&keywords=The+Origin+of+Humankind,The Origin Of Humankind (Science Masters Series),Richard Leakey,1996,,4.9,NotFound,,"[origin, humankind, science, masters, series]"
3,The Octopus and the Orangutan,http://www.amazon.com/The-Octopus-Orangutan-Intelligence-Ingenuity/dp/0525946616/ref=sr_1_1?ie=UTF8&qid=1412765044&sr=8-1&keywords=The+Octopus+and+the+Orangutan,"The Octopus and the Orangutan: More True Tales of Animal Intrigue, Intelligence, and Ingenuity",Eugene Linden,2002,,4.4,23,,"[octopus, orangutan, true, tales, animal, intrigue, intelligence, ingenuity]"
3,Here Be Dragons,http://www.amazon.com/Here-Dragons-Sharon-Kay-Penman/dp/0312382456/ref=sr_1_1?ie=UTF8&qid=1412765057&sr=8-1&keywords=Here+Be+Dragons,Here Be Dragons,Sharon Kay Penman,2008,,4.3,462,,[dragons]
3,Poisons,http://www.amazon.co.uk/Poisons-Hemlock-Botox-Killer-Calabar/dp/1611450144/ref=sr_1_1?s=books&ie=UTF8&qid=1412767972&sr=1-1&keywords=Poisons+macinnis,Poisons: From Hemlock to Botox and the Killer Bean of Calabar,Peter Macinnis,2011,,3.7,NotFound,,"[poisons, hemlock, botox, killer, bean, calabar]"
3,"Rockets: Sulfur, Sputnik and Scramjets",http://www.amazon.com/Rockets-Sputnik-Scramjets-Peter-Macinnis/dp/1865087947/ref=sr_1_1?ie=UTF8&qid=1412765094&sr=8-1&keywords=Rockets%3A+Sulfur%2C+Sputnik+and+Scramjets,"Rockets: Sulfur, Sputnik and Scramjets",Peter Macinnis,2004,,See,NotFound,,"[rockets, sulfur, sputnik, scramjets]"
3,The Emperor's Embrace: Reflections on Animal Families and Fatherhood,http://www.amazon.com/Emperors-Embrace-Reflections-Families-Fatherhood-ebook/dp/B000FC0NVO/ref=sr_1_1?s=books&ie=UTF8&qid=1412782061&sr=1-1&keywords=The+Emperor%27s+Embrace%3A+Reflections+on+Animal+Families+and+Fatherhood,The Emperor's Embrace: Reflections on Animal Families and Fatherhood,,2001,,5,NotFound,,"[emperor, embrace, reflections, animal, families, fatherhood]"
3,Riding Rockets: the outrageous tale of a space shuttle astronaut,http://www.amazon.com/Riding-Rockets-Outrageous-Shuttle-Astronaut/dp/0743276833/ref=sr_1_1?ie=UTF8&qid=1412765124&sr=8-1&keywords=Riding+Rockets%3A+the+outrageous+tale+of+a+space+shuttle+astronaut,Riding Rockets: The Outrageous Tales of a Space Shuttle Astronaut,Mike Mullane,2007,,4.5,NotFound,,"[riding, rockets, outrageous, tales, space, shuttle, astronaut]"
3,Why Don't Penguins Feet Freeze?,http://www.amazon.com/Why-Dont-Penguins-Feet-Freeze/dp/1416541462/ref=sr_1_1?ie=UTF8&qid=1412765141&sr=8-1&keywords=Why+Don%27t+Penguins+Feet+Freeze%3F,Why Don't Penguins' Feet Freeze?: And 114 Other Questions,New Scientist,2007,,2.6,28,,"[n't, penguins, feet, freeze, 114, questions]"
3,Do Polar Bears Get lonely?,http://www.amazon.com/Polar-Bears-Get-Lonely-Intriguing/dp/1846681308/ref=sr_1_1?s=books&ie=UTF8&qid=1412782092&sr=1-1&keywords=Do+Polar+Bears+Get+lonely%3F,Do Polar Bears Get Lonely?: And 101 Other Intriguing Science Questions,Mick O'Hare(Editor),2008,,2.7,3,,"[polar, bears, get, lonely, 101, intriguing, science, questions]"
3,How to Make a Tornado,http://www.amazon.com/How-Make-Tornado-Wonderful-Scientists/dp/1846682878/ref=sr_1_1?s=books&ie=UTF8&qid=1412782114&sr=1-1&keywords=How+to+Make+a+Tornado,How to Make a Tornado: The Strange and Wonderful Things That Happen When Scientists Break Free,New Scientist,2009,,See,NotFound,,"[make, tornado, strange, wonderful, things, happen, scientists, break, free]"
3,Does anything eat wasps?,http://www.amazon.com/Does-Anything-Eat-Wasps-Unsettling/dp/0743297261/ref=sr_1_1?ie=UTF8&qid=1412765220&sr=8-1&keywords=Does+anything+eat+wasps%3F,"Does Anything Eat Wasps?: And 101 Other Unsettling, Witty Answers to Questions You Never Thought You Wanted to Ask",New Scientist,2006,,2.7,NotFound,,"[anything, eat, wasps, 101, unsettling, witty, answers, questions, never, thought, wanted, ask]"
3,The life of the land,http://www.amazon.com/Lie-Land-Explosive-Britain-Formed/dp/0330535390/ref=sr_1_fkmr1_2?s=books&ie=UTF8&qid=1412782216&sr=1-2-fkmr1&keywords=The+life+of+the+land+ian+vince,Lie of the Land: The Explosive Story of How Britain Was Formed,Ian Vince,2011,,,NotFound,,"[lie, land, explosive, story, britain, formed]"
3,Genome: The Story of the Most Astonishing Scientific Adventure of Our Time,http://www.amazon.com/Genome-Astonishing-Scientific-Adventure-Time--The/dp/1583487409/ref=sr_1_1?ie=UTF8&qid=1412765254&sr=8-1&keywords=Genome%3A+The+Story+of+the+Most+Astonishing+Scientific+Adventure+of+Our+Time,Genome: The Story of the Most Astonishing Scientific Adventure of Our Time--The Attempt to Map All the Genes in the Human Body,Michael Waldholz,1999,,See,5,,"[genome, story, astonishing, scientific, adventure, time, attempt, map, genes, human, body]"
3,The Language Instinct,http://www.amazon.com/The-Language-Instinct-Mind-Creates/dp/0061336467/ref=sr_1_1?ie=UTF8&qid=1412765266&sr=8-1&keywords=The+Language+Instinct,The Language Instinct: How the Mind Creates Language (P.S.),Steven Pinker,2007,,3.5,275,,"[language, instinct, mind, creates, language, p.s]"
3,The Cloudspotter's Guide,http://www.amazon.com/The-Cloudspotters-Guide-Science-History/dp/0399533451/ref=sr_1_1?ie=UTF8&qid=1412765282&sr=8-1&keywords=The+Cloudspotter%27s+Guide,"The Cloudspotter's Guide: The Science, History, and Culture of Clouds",Gavin Pretor-Pinney,2007,,5,85,,"[cloudspotter, guide, science, history, culture, clouds]"
3,The Story of Peking Man,http://www.amazon.com/The-Story-Peking-Penny-Oosterzee/dp/1865086320/ref=sr_1_1?ie=UTF8&qid=1412765293&sr=8-1&keywords=The+Story+of+Peking+Man,The Story of Peking Man,Penny van Oosterzee,2001,,,NotFound,,"[story, peking, man]"
3,Nature Via Nurture,http://www.amazon.com/Nature-Via-Nurture-Experience-Ridley/dp/B004RPN510/ref=sr_1_1?ie=UTF8&qid=1412765306&sr=8-1&keywords=Nature+Via+Nurture,"Nature Via Nurture: Genes, Experience, and What Makes Us Human By Matt Ridley",,2003,,4.3,NotFound,,"[nature, via, nurture, genes, experience, makes, human, matt, ridley]"
3,Great Mambo Chicken and the Transhuman Condition,http://www.amazon.com/Great-Mambo-Chicken-Transhuman-Condition/dp/0201567512/ref=sr_1_1?ie=UTF8&qid=1412765326&sr=8-1&keywords=Great+Mambo+Chicken+and+the+Transhuman+Condition,Great Mambo Chicken And The Transhuman Condition: Science Slightly Over The Edge,Ed Regis,1991,,4.3,35,,"[great, mambo, chicken, transhuman, condition, science, slightly, edge]"
3,Musicophilia,http://www.amazon.com/Musicophilia-Tales-Revised-Expanded-Edition/dp/1400033535/ref=sr_1_1?ie=UTF8&qid=1412765339&sr=8-1&keywords=Musicophilia,"Musicophilia: Tales of Music and the Brain, Revised and Expanded Edition",Oliver Sacks,2008,,4.5,461,,"[musicophilia, tales, music, brain, revised, expanded, edition]"
3,Awakenings,http://www.amazon.com/Awakenings-Oliver-Sacks/dp/0375704051/ref=sr_1_1?s=books&ie=UTF8&qid=1412782266&sr=1-1&keywords=Awakenings,Awakenings,Oliver Sacks,1999,,4.7,NotFound,,[awakenings]
3,The Mind's Eye,http://www.amazon.com/The-Minds-Eye-Oliver-Sacks/dp/0307473023/ref=sr_1_1?ie=UTF8&qid=1412765372&sr=8-1&keywords=The+Mind%27s+Eye,The Mind's Eye,Oliver Sacks,2011,,4.6,NotFound,,"[mind, eye]"
3,Transplanting Your Head and other feats of the future,http://www.amazon.com/Extreme-Science-Transplanting-Other-Future/dp/031226819X/ref=sr_1_1?ie=UTF8&qid=1412765385&sr=8-1&keywords=Transplanting+Your+Head+and+other+feats+of+the+future,Extreme Science: Transplanting Your Head: And Other Feats of the Future,Scientific American,2001,,,NotFound,,"[extreme, science, transplanting, head, feats, future]"
3,Massive: The Missing Particle that Sparked the Greatest Hunt in Science,http://www.amazon.com/Massive-Missing-Particle-Sparked-Greatest/dp/0465058736/ref=sr_1_1?ie=UTF8&qid=1412765401&sr=8-1&keywords=Massive%3A+The+Missing+Particle+that+Sparked+the+Greatest+Hunt+in+Science,Massive: The Missing Particle That Sparked the Greatest Hunt in Science,Ian Sample,2013,,4.2,39,,"[massive, missing, particle, sparked, greatest, hunt, science]"
3,The Immortal Life of Henrietta Lacks,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181/ref=sr_1_1?ie=UTF8&qid=1412765418&sr=8-1&keywords=The+Immortal+Life+of+Henrietta+Lacks,The Immortal Life of Henrietta Lacks,Rebecca Skloot,2011,,4.1,8202,,"[immortal, life, henrietta, lacks]"
3,Big Bang: the Origin of the Universe,http://www.amazon.com/Big-Bang-Origin-Universe-P-S/dp/0007162219/ref=sr_1_1?ie=UTF8&qid=1412765434&sr=8-1&keywords=Big+Bang%3A+the+Origin+of+the+Universe,Big Bang: The Origin of the Universe (P.S.),Simon Singh,2005,,4.7,189,,"[big, bang, origin, universe, p.s]"
3,Galileo's Daughter,http://www.amazon.com/Galileos-Daughter-Historical-Memoir-Science/dp/0802779654/ref=sr_1_1?ie=UTF8&qid=1412765446&sr=8-1&keywords=Galileo%27s+Daughter,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2011,,3.5,NotFound,,"[galileo, daughter, historical, memoir, science, faith, love]"
3,The Cogwheel Brain,http://www.amazon.com/The-Cogwheel-Brain-Doron-Swade/dp/0316648477/ref=sr_1_1?ie=UTF8&qid=1412765465&sr=8-1&keywords=The+Cogwheel+Brain,The Cogwheel Brain,Doron Swade,2000,,4.1,3,,"[cogwheel, brain]"
3,The Planets ,http://www.amazon.com/Planets-Dava-Sobel-ebook/dp/B00CB1CJMI/ref=sr_1_2?ie=UTF8&qid=1412913666&sr=8-2&keywords=The+Planets+book,The Planets,Dava Sobel,2006,,3.5,86,,[planets]
3,The Victorian Internet,http://www.amazon.com/The-Victorian-Internet-Remarkable-Nineteenth/dp/162040592X/ref=sr_1_1?ie=UTF8&qid=1412765498&sr=8-1&keywords=The+Victorian+Internet,The Victorian Internet: The Remarkable Story of the Telegraph and the Nineteenth Century's On-line Pioneers,Tom Standage,2014,,5,NotFound,,"[victorian, internet, remarkable, story, telegraph, nineteenth, century, on-line, pioneers]"
3,Hawking & Black Holes,http://www.amazon.com/Hawking-Black-Holes-Big-Idea/dp/0385492421/ref=sr_1_6?s=books&ie=UTF8&qid=1412782335&sr=1-6&keywords=Hawking+%26+Black+Holes,Hawking and Black Holes: The Big Idea,Paul Strathern,1998,,See,2,,"[hawking, black, holes, big, idea]"
3,The Mountain People,http://www.amazon.com/The-Mountain-People-Colin-Turnbull/dp/0671640984/ref=sr_1_1?ie=UTF8&qid=1412765529&sr=8-1&keywords=The+Mountain+People,The Mountain People,Colin M. Turnbull,1987,,4.1,NotFound,,"[mountain, people]"
3,The Human Cycle,http://www.amazon.com/Human-Cycle-Colin-M-Turnbull/dp/0671226207/ref=sr_1_1?ie=UTF8&qid=1412765544&sr=8-1&keywords=The+Human+Cycle,Human Cycle,Colin M. Turnbull,1983,,4.2,NotFound,,"[human, cycle]"
